,names,reviewText,reviewRating,label
800,cafes_list,"This place was excellent! First time there, this morning. I got the eggs Benedict and my buddy got the chilaquiles. We were both very happy with our meals and they definitely give you a good portion size for your money. I am definitely going back and spreading the good word about this little gem. Keep up the good work guys!!!",5-star,positive
801,cafes_list,The food was great and it's really spacious! I had the Lox Benedict and I am impressed by the quality and size of the Lox! So Good! Go during a weekday morning for fast service.,5-star,positive
802,cafes_list,"My wife and I stopped in for a light lunch salad we could share, and we discovered the Tex Mex salad. It was perfect for what we wanted. They portion was just the right size for two to share, and the greens were fresh. The southwestern dressing was excellent. This is a great local restaurant for breakfast or lunch. This restaurant is located in historic downtown Chandler surrounded by many excellent restaurants and shops. A fun place to go!",5-star,positive
803,cafes_list,Surprised at the overall low quality of the food we received. Waffles with berries ended up being a soggy undercooked waffle with frozen berries on too. The complimentary water smells/tastes like it came straight out of the bathroom sink. Would not recommend.,1-star,negative
804,cafes_list,"I love it. Great place for breakfast and lunch. Had the the John Wayne breakfast, so good! Everything I love for brunch. I have to recommend their cinnamon rolls and carrot cupcake. My go too place for coffee and cinnamon rolls in the morning. Sorry Starbucks I am won over buy a delightful cinnamon roll and coffee. As you can tell I am a fan, of their cinnamon rolls",5-star,positive
805,cafes_list,"I work next door and I eat here every day! :) My favorites are: BBQ Chicken, Santa Fe Chicken and Tuna melt sandwiches. all come with your choice of pasta salad, potato salad or fruit salad. Everything is fresh and prepared on the spot, the staff is super friendly and the pastries are so good!!!",5-star,positive
806,cafes_list,"Ate lunch here with mom. A sandwich and a salad. Both were delicious and perfect for a quick lunch. Everything was fresh and delicious, and came out exactly as expected. Yum! If in Chandler it's a good choice.",4-star,positive
807,cafes_list,"We ate breakfast here on a Saturday right after they opened. We weren't expecting a walk-up and order type place, which was our only disappointment, and the only reason we didn't rate this five stars: The ordering process took longer than I thought appropriate. I had the John Wayne and my wife had the Breakfast Croissant. Both were cooked perfectly, although I was surprised that the potatoes (a ton!) covered the eggs and ham on the John Wayne plate. We sat outside, as the weather was perfect for outdoor seating. Unfortunately, another restaurant (not open yet) had rap music blaring loud enough to disrupt talking. So next time we'll sit inside. We'll visit again.",4-star,positive
808,cafes_list,"In short, this place is EXCELLENT. I am VERY selective when it comes to breakfast so if you're deciding between two places hope this helps. We ordered a breakfast burrito and the French toast with mixed berries ~ both were delicious. At $4.99 the breakfast burrito is a steal but more important than the value, was the taste. The eggs were fluffy, potatoes cooked perfectly, bacon crisp (as requested) and cheese perfectly portioned. (One of my biggest pet peeves is the overuse of cheese to mask the shortcomings of other ingredients.) Beyond the quality, I also really appreciated the craftsmanship of the burrito. All the ingredients were assembled to perfection and beautifully balanced (see pic) vs. overwhelmingly big and hard to eat (ie: falling apart). If I lived around here this would be my go-to order. The French toast was also solid. Nicely sized bread/ thickness and favorable texture (no soggy edges here). Most notable however were the mixed berries I requested as the topping. They were impressive - envision a farm fresh, high integrity compote. I honestly wasn't expecting that level of quality from the fruit but it was a welcomed surprise. Beyond the food, the service was great. Friendly and helpful. I really appreciate it when the staff proactively inquires if you'd like your plates split. They portioned our French toast for us to avoid the hassle of taking turns on bites (my mom and I were sharing both of the orders). Atmosphere is cute-ISH. Nothing to write home about but absolutely fine for what it is. In truth, if you consider the cost/QUALITY of our meal (roughly $15) the atmosphere is very nice. We didn't sit outside but I like that they have the option. My only ""meh"" comment is regarding the croissant I got to go. It wasn't a top pick. In fairness I waited a few hours post bfst to eat it (that probably contributed). Didn't rank highly so if you're thinking about pastries or a real bfst - I'd encourage going the protein route. Get the burrito! All in all, this will be a DEFINITE must hit every time I'm in town. Tip* Be sure to check if they have a free coupon via YELP - I scored a free coffee when we went. Eat up and ENJOY! This place is AWESOME.",5-star,positive
809,cafes_list,This location must be under new management because it looks like they have a whole new staff and somehow things have gotten worse than before. Still 50/50 chance your order is messed up. I didn't think it was possible but the service is now slower. Plus there's the older woman who works behind the counter that constantly coughs like she has emphysema. They're constantly out of straws and their new thing is they always forget to unlock one of the doors when they open. It's a different door every morning so it turns into a fun guessing game. I downloaded the Dunkin' app just to have as little Interaction with the staff as possible. At this point I'm willing to drive 15 minutes out of my way to go to a new location.,1-star,negative
810,cafes_list,"Nice bright, clean, open, simple Dunky-D. Ample parking with easy ins and outs the second time around the roundabouts. Spacious open patio with umbrella-ed tables and chairs for nice weather, tall windows facing south for lots of light regardless. Plenty of seating available from table to bar height either along the glass or more centrally located. The usual assortment of beverages, treats, and sandwiches are usually available throughout the day. Coffee cake muffin, 2 crullers, 9 donut seeds, and three coffees came up in short order. Fast, friendly, and competent help for our visit, it was a very good day indeed.",4-star,positive
811,cafes_list,"If I could give this place negative stars I would! Terrible customer service. This is the second time in a row that I've visited this location to attempt ordering an everything bagel. The first time (after standing 20 min in line with only 2 ppl ahead of me) they said they were out. Clearly there was atleast a dozen behind the counter in the tray. No biggie, I left. Second time I go here to get the same thing, put my order in and 15 minutes later they tell me they are out of bagels??? They lady in front of me waiting, her entire order was messed up. I walked out, they are not even competent enough to provide me back my $2.50 and I didn't have another 20 min to waste while they figure it out. I'll stick to the local bakery or Starbucks. DD must stand for dumb dipsh1ts.",1-star,negative
812,cafes_list,Ordered breakfast with no one in line. Heard 2 employees behind the wall complaining about another employee very loudly. Brought out 'my' order finally yet not mine. Had to go back. Again very loud complaining. I was there almost 15 minutes to get a breakfast sandwich. Someone needs to hear how unhappy their employees are.,1-star,negative
813,cafes_list,"Every single time I come here I stand at the register waiting to be helped for 5 minutes or longer while I hear the employees in the back talking. Coming from the food service industry, I like to give people the benefit of the doubt but this has happened too many times now. Today I knocked on the wall twice and then called out for someone to help me after pacing back and forth between the register and the pick up area. It's been an empty cafe every time I come, so there's no reason for someone to not be able to greet and help customers right away.",1-star,negative
814,cafes_list,DD is Fine- DO NOT TRY to bring your camper!! It's like an obstacle course! And all the people try to go around you and cut you off stay classy NC!,2-star,negative
815,cafes_list,"Dunkin Donuts??? More like ROCKIN DONUTS. There is so much hype in this day and age revolving around Krispy Kreme. Yes they have their whole hot and ready thing going for them but DUNKIN doesn't just give you a donut, it gives you an experience. Hand frosted works of art made by only the finest staff leave you itching for more each and every time. I walked into this DUNKIN Donuts and was immediately blown away by the aromas of freshly cooked dough and smiles. My cashier was such a sweet young girl named Emma who was truly passionate about her job. Before I even ordered she asked me if I was interested in purchasing a medium french vanilla iced coffee with cream and sugar; she READ MY MIND!!! That's how good they are. if I've learned anything over the years it's that there are 2 goals you should try to achieve - 1. Be the best grandma you can possibly be ( bake lots of cookies ;) ) 2. Love what you do and do what you love. Dunkin captures all of this on a daily basis, now that's something special. Roll tide ladies!",5-star,positive
816,cafes_list,"I was traveling from Charlotte to the mountains on 77 and stopped at this Dunkin Donuts for coffee as it is not far off the highway. Two employees were on shift and no other customers were in the store when I arrived. It took a few minutes for one of the two employees to approach the cash register to take my order-which seemed to be an unnecessary wait. I ordered an iced caramel latte which is a pretty straight forward menu item. After waiting about ten minutes at the counter with an unwrapped straw in hand, the same guy that took my order asked if I was waiting on anything. He had literally taken my order and then forgotten about it moments later. He did apologize when I reiterated my order but acted as if it was the first time he had heard of my wanting a latte. It took the guy three times to make my drink. The first time, he left out the caramel. The second time, he dumped the drink out after it was made. It was on the third attempt that he was able to hand off the beverage to me. Mind you, I know about his failings due to his cursing and dropping the ""F"" bomb with every other action behind the counter. The finished latte was pretty underwhelming. The overly abundant caramel syrup wasn't mixed well and tasted pretty artificial. The drink lacked whipped cream and caramel drizzle on top. I have worked at several Dunkin Donuts as a shift leader throughout high school and into my first year of college. This store is an embarrassment to the brand due to the general lack of service, attention and skill displayed through this interaction. Train your employees to competently make menu items. Demand nothing less than excellent customer service. Send your employees home if they're too high to function at work.",1-star,negative
817,cafes_list,"Off to a bad start. This was my second time visiting this new location and both times I received service from the same girl. Everybody is pretty young, which I guess you'd expect...and in general everyone was kind of just standing around hanging out. This isn't really what bothered me though, because at least those who were just chilling were somewhat friendly. Now I have come to not expect much in the way of customer service these days, but there's a line and my cashier was definitely on the ""I'm getting on yelp"" side of it. While I was standing in line the other cashier was helping a couple in front of me and I wasn't even sure my cashier was open because she was just standing there. Finally she says ""can I help you?"" No smile, completely monotone, she didn't even lift her head to look at me! I had to ask if she was even talking to me. To which she replied ""yea."" Still no eye contact. When I asked what kind of bagels they had (wasn't wearing my glasses so I couldn't see the options), she pointed with the lamest, saddest arm I've ever seen and said ""what we have down there."" Then when the transaction was over I couldn't even tell because she didn't say anything...not bye, not have a good day, not see you next time, not thank you...nada. No effort or any kind of desire to offer me even the bare minimum kind of service...which, like it or not, is literally your job. I called the first time a fluke and gave this location a second chance, but without adequate customer service training for their employees I would rather not deal with the bad attitude and spend my money elsewhere.",2-star,negative
818,cafes_list,"Not the friendliest of places. I came here after an appointment on a Wednesday morning at 9am, wanting to grab breakfast somewhere I haven't been before. It was not very busy which was to be expected as I'm sure most people in this area are working. The cafe is tucked into an outdoor medical plaza. I walked in and a gal stood up and looked at me like ""what do u want"", and was apparently the owner? Still not sure...I paid at the register and sat, waited for my breakfast sandwich. I probably would've ordered a coffee or drink but I felt rushed and just kind of forgot, and she never asked if I needed anything else. My breakfast sandwich was good, just good, and was served with chips...thought that was weird. It was 9 in the morning. Maybe if I was a regular and worked in the area, I'd come back but I think I'd go elsewhere next time.",2-star,negative
819,cafes_list,"Not interested in our business 15 minutes.before closing time. I own a small business and if I ever had an employee turn away a new customer, I would fire them. Good luck to you.",1-star,negative
820,cafes_list,"Breakfast was amazing. There are many good breakfast places in north Scottsdale but the food at Emily's is a step above the rest. It is pricey, but worth it.",5-star,positive
821,cafes_list,"Stopped by Emily's Cafe for the first time this morning for a late breakfast. Crowds were light. Actually, my wife and I were the only ones in the cafe. Staff was friendly, prompt and attentive. Food was excellent. My wife loved the fried egg sandwich. I enjoyed the smoked salmon omelet. The omelet was perfect. I was a bit worried that the cream cheese might overwhelm the omelet, but it was perfect with the spinach, tomatoes and seasoning. Only complaint... we couldn't finish as the portions were generous. We will be back!",5-star,positive
822,cafes_list,"I tried the BLTA the first time and the BLT the second time. AWESOME AWESOME AWESOME. If you are a bacon lover...loads of bacon..super flavor and crunch. My daughter and wife ordered the french toast...also awesome. Super Super service. My glass of iced tea and water were always full and the wait person was highly attentive. This was on Mother's Day and the place was packed. Odd some of the reviews I have read, seems like they were looking for a night club vs a breakfast/lunch establishment. Great place Great Food.",5-star,positive
823,cafes_list,"I had breakfast today with a friend on a Saturday at about 11. Immediately seated, staff and owner very friendly. Service was very efficient, food superb. I ordered the Farmers market omelette. The ingredients were super fresh and omelette fluffy and light with perfect balance of flavors. Rosemary potatoes were the best I've ever had, perfectly seasoned, crispy and dark on the outside, soft and sweet inside. Five stars for food, service and ambience. It's a quiet, cozy place with soft and romantic ambience. Great place for a quiet conversation. One mild complaint for me was that the air in the restaurant was too warm for me and it really needed more circulation, so If I were the proprietor I would add ceiling fans which would have made my experience absolutely perfect. I'm a regular customer at the nearby ""General Store"" which is good, but often crowded and clattery, with longer wait times. I'm happy to have discovered Emily's, and I will become a regular here now for sure.",5-star,positive
824,cafes_list,"The food here is terrific. The borderline omelette is delicious and very unique. Everything was very fresh. The service was terrific. Lovely owner who is very helpful. Not busy, which is too bad, because it really is a neighborhood gem.",5-star,positive
825,cafes_list,"We love Emily's Cafe! The Challah French Toast is incredible - it will ruin every other French Toast you have ever or will ever have. Located in the quiet Citadel complex, it's serene just walking in! Furnished and decorated so perfectly. I've been here many times and will go back again and again.",5-star,positive
826,cafes_list,This place is so quaint makes you feel at home the place is designed very nicely . The food was very very good everything on the menu looks awesome can't wait to come back and try everything else. Very nice place I would recommend this place,5-star,positive
827,cafes_list,"Decide to try Emily's even though the other reviews weren't that great. As I read the service was terrible. He was not a server. To get his attention we had to knock on the window. I wanted to order sparkling water (Perrier) they didn't have anything like it. The salad came and I was glad the dressing was on the side. It had a terrible taste. I asked if they had another dressing. He brought me a bottle of balsamic vinegar. They only have one dressing. We were given the check without asking if we might have wanted dessert or coffee. I wanted to order a cappuccino. He said the machine was broken. It was a terrible experience, I won't go back. A woman sat inside the whole time and not once did she come and check on us. I assumed she might be Emily. I won't recommend Emily's nor will I ever go back.",1-star,negative
828,cafes_list,"I had driven by several times and always wanted to try it. Even being during a Sunday brunch rush hour, we were able to get a table and be served quickly. I recommend sitting outside. There was plenty of shade and the morning breeze was wonderful. The food was yummy and they offered gluten free bread. Strongly recommend this place and would for sure go again.",5-star,positive
829,cafes_list,Had breakfast here after a hike a Toms thumb. The food was delicious! Service was awesome. It's peaceful and relaxing atmosphere. Well def be back again. The southwest omelette was delish!,5-star,positive
830,cafes_list,Trying for the first time... Been waiting for our server after seating for 15 minutes. Not a fan Crap service. We decided to leave.,1-star,negative
831,cafes_list,"Wonderful service and delicious! I recommend Emily's Cafe to anyone hungry for an elegant twist on homestyle American brunch. Two days a week I have the pleasure to dine here for lunch, having enjoyed numerous dishes every single one has been phenomenal! Salmon Omelette for the win, unearthing the hidden cream cheese was like finding gold. Today I am enjoying the e-lox bagel, and it is amazing. Thank you Kathy!",5-star,positive
832,cafes_list,"My wife and I eat breakfast out every morning and we decided to try This place and was disappointed from the reception the moment we walked in. The bacon omelette was terrible. Potatoes were cold and tasteless. Waitress was nice, but owner seemed mad when we walked in. If your in this area I strongly recommend the Breakfast Joynt over this place.",1-star,negative
833,cafes_list,"Came for lunch today, first time here. It was such a beautiful day that we sat at an outside table and enjoyed tbe closeby bubbling fountains. The chairs could've been more comfortable if they would only put cushions over the metal seats. We ordered wine, they only had 6 breakfast styled cocktails but no prob my fave is on the menu bellinis were ordered. 10 minutes later we were told they didn't have. So we ordered the mimosas without the oj. It took 20 minutes to get our drinks, 20 more to finally get food. We were the only ones sitting outside perhaps explains the very slow service. There were multiple wait staff, they weren't that busy. Took forever to get our bill. We ordered the ruben and caprese on ciabbatta, fabulous. The side salads were simply lightly dressed the way I like them. The food deserves 4.5 stars, but the inattentive service dragged the score down to 3. Too bad",3-star,negative
834,cafes_list,"We went here for breakfast this morning and it was quite awful. The service was slow and inattentive, but the food was the biggest problem. I ordered bacon and eggs with potatoes and an english muffin and my wife ordered a greek omelette with bacon, potatoes and an english muffin. Her omelette was so under cooked that the egg was actually liquid on the inside. Both of our bacon had a strange after taste that led us to believe that it was very old or possibly freezer burnt. The muffin were both burnt. After about 15 minutes and our server never checking in with us i approached who I believe is the manager at the front and told her about the issues with the food. Her exact response was ""that's impossible"". At that point I told her that the food was a health risk and that we were leaving. We left a tip on the table and left. We went here because of some of the good reviews, but it appears that this place is going downhill. They cut back their menu offering significantly and apparently can't even cook eggs properly now. I would NOT recommend this restaurant to anyone.",1-star,negative
835,cafes_list,We hesitated to try this restaurant due to mixed reviews but so glad we did! Our breakfast and service were both very good. We will definitely be back!,4-star,positive
836,cafes_list,"I must say I was excited to go to Emily's. our favorite meal out is always Sunday brunch. When we walked in the ambiance was absolutely charming, clean, and inviting. For this, I give it both stars. We chose a seat by the window, with a pretty view of a fountain. That's where the good part ends. When we ordered mimosas to start the server informed us the have pomegranate fruity ones. No problem, I love a good mimosa. When it was delivered it seriously tasted like a very rich fruit juice. I asked her to please top my glass off with champagne and she brought me less than an ounce in a flute. Totally ripped off on the My husband ordered an omelet and I ordered the eggs Benedict, potatoes crispy. I emphasized CRISPY! When the food was delivered our potatoes must've been soaked in olive oil before cooking. They were soggy but flavorful, albeit super fattening. My Benedict had a slice of tomato between the Canadian bacon and the muffin so my muffin was totally soggy! My husband said his omelet was ok but no where near as good as all the other places around. I'm surprised because they are located across the street to our favorite breakfast place (The General Store) which has great quality food at a good price. Ok, so back to the final check! It came to $49! Those mimosas with little to no champagne cost $10 each!! If I had know that I would not have ordered. I would only pay that much if they were unlimited. We will definitely NOT be back!",2-star,negative
837,cafes_list,Excellent comfort food at very pleasant family run restaurant. Went for dinner tonight. Creamy pesto penne with chicken is best Italian dish I've had in the area. Service was stellar and owners personable.,5-star,positive
838,cafes_list,"A little piece of paradise for the senses!!! Great atmosphere, amazing fresh food, and super sweet customer service at acceptable prices!!! I never drink coffee and had a dark chocolate mocha worth breaking my 14 year coffee free streak!!! Love love love everything!!!",5-star,positive
839,cafes_list,The croque is amazing. The stuffed French toast is to die for. Have been here several times for brunch and lunch and everything has always been fresh and delicious.,4-star,positive
840,cafes_list,"We went to Emily's for brunch last Saturday. I had been wanting to check it out as it is right by our house. It's located inside the citadel which has been a ghost town since the economy took a dive. We were really excited when we saw some restaurants opening up here. Our server was very young, but sweet and attentive. She offered to have the kitchen make my 4 year old daughter Nutella pancakes which were not on the menu. They were amazing! I had the turkey avocado eggs benedict. It was good, but not life changing. My in-laws who we were dining with us said their meals were both delicious. The place is cute, but was empty. Another table was seated as we were leaving, but before that, we were the only customers. I hope they can keep the doors open. This place has promise!",4-star,positive
841,cafes_list,"Wow, some tough reviews here... most of them see to be when they opened. Just tried it for first time.. had to get it go due to time crunch. Definitely had some promise, will try to dine in next time... Looks Family owned and neat. Just moved to an office in neighborhood and will try a couple of more times and update my review her...",4-star,positive
842,cafes_list,Just went to Emily's for lunch. Very pleasantly surprised after reading several opening reviews from March. The service was great with drinks to include very flavorful iced tea served almost immediately. My spouse enjoyed the Club which was topped with avocado. Yummy!!! I had the Salmon BLT. The salmon was perfectly cooked and with bacon and aioli a great sandwich!! The server stated that she was new on the job and was likewise concerned about the past reviews. My observation is that this quaint cafe has much to offer!!! I would recommend without reservation.,5-star,positive
843,cafes_list,"Very disappointed! Not the healthy cafe they advertise themselves to be. Hardly anything fresh on the menu. Just the same tired over cooked food, with too much white flour and sugar. I asked for the Avocado & Grapefruit Salad, since it was the only fresh item on the menu. Wanting less sugar in my diet, I asked if they could make it heavy on the avocado. Our server said, ""No. That would mean we would need to open a new avocado, and we're trying not to make any mistakes in the kitchen today."" Really. Even though we live across the street, and would LOVE to support a good new restaurant, we won't be back.",2-star,negative
844,cafes_list,"Located in the prior Cafe Ted location........Outstanding dinner at Emily's Café on our first visit. Want to go back again tomorrow for weekend Brunch, and we will for sure. We sat outside and had excellent service from Elizabeth. Shared the simple, but amazing grapefruit and avocado salad, followed by best Salmon with Spinach with Lemon Buerre Blanc and also Chicken Breast with Arugula, and Roasted Corn. Amazing Food Quality and Presentation. Met Emily, who is Owner's Daughter - she was helping and was delightful. Overall a very pleasant experience and we will be back again and again. Thank you for wonderful dinner experience. If you want best ""foodie"" experience in quiet little space - please visit Emily's Cafe",5-star,positive
845,cafes_list,"Horrible. Every thing about it was horrible. The uptight gay guy who ""greeted"" us looked like he'd rather take a bowel movement than deal with us......the waitress informed me they were ""86 my choice"" on the menu so I was shit out of luck. I ended up ordering a cheeseburger thinking no one can screw that up and was told when the meal was delivered (not before) that they were out of the potato salad that was supposed to come with it. When I wanted another glass of wine the anal gay guy looked perturbed and said ""I'll let your wait person know....""...OMG what a joke. We will NEVER come here again. I kept asking staff....where is the owner?...she must care about this....",1-star,negative
846,cafes_list,"I have been to Emily's Cafe three times already in the last three weeks. Each time it was a great experience...breakfast and lunch. The menu is terrific and the preparations are very innovative. The staff is extremely nice and everything comes out perfect. Can't wait to try dinner!! I hope this restaurant is successful, as you can see that they really care to please their customers.",4-star,positive
847,cafes_list,"My wife and I were looking forward to dinner at Emily's as it finally filled the space that was Cafe Ted, which for years was one of our all time favorites. The only real positive was the space which was nicely done, But with an odd grouping of tables - mostly six or eight tops? To start, our server did not know anything about the menu. My wife ordered a glass of wine, and it was the smallest pour I have seen in a restaurant. She is a small person, but her chicken with corn and arugula was so small she headed for our fridge when we got home. My 40 cloves of chicken was good but two chicken thighs for $22 was way over priced. Also there was confusion with the waiter as to what else came with it. - a small portion of bread or potatoes and beans? When finished we asked for the desert menu and was told they had no deserts but we should look at the breakfast menu? The menu is mostly interesting, but a lot of work needs to be done with the servers, the portions and total execution. We hope they improve to the level of Cafe Ted and we will be regulars.",2-star,negative
848,cafes_list,"I work in the same building and ""used"" to eat frequently - but after this week I'm not sure how often I will go back. They either have their staff on holiday schedule but my food took almost 20 minutes yesterday and today they forgot the condiments to my meal. I do have to say within the past 6 months their prices sky-rocketed and they fluctuate on a daily basis. I like their breakfast and sometimes get ONE pancake - sometimes it will be $2 and sometimes it is $4 ... same food (no sides, no meat, just ONE pancake). Sometimes my quesadilla is $4 and sometimes it is $6.50, again, same food (no sides, no meat ... just a Cheese quesadilla). IDK, it's things like this that eventually drive away customers and makes it not worth going and eventually they will go out of business - like the little deli that used to be here in the building next door. People aren't stupid ... give them crappy service, food and raise your prices ... it then becomes worth it to drive or walk to another place - just saying.",2-star,negative
849,cafes_list,"Great place! To grab a fast lunch great food and exceptional service! If you are in the area you sould really stop by! My favorite dish was the salmon salad, good amount of fish for the price.",5-star,positive
850,cafes_list,"I work in the building next door, so decided to stop by for an afternoon snack. The main problem I had was poor customer service. I walked up to the cashier and mentioned I was just here to get a snack. But the cashier was texting on her phone and didn't even respond. So I got one of their large cookies and a drink. She rang up the order, pushed the receipt in my direction to sign and immediately went back to texting on her phone. I know it was mid afternoon and slow, but you'd think the employee could tear herself away from her phone for just a full minute and pretend to be friendly.",2-star,negative
851,cafes_list,"Ok, I'm tired and hungry. I'm on my way home from a week in Baja Mexico. So I stop in to the Barrio Cafe in the Phoenix Skyharbor airport at the D gates. I have to say that pork and green chili burrito (burro) was the best Mexican food I had all week.",5-star,positive
852,cafes_list,"I work in the building and come down here for lunch sometimes, I love the portobello mushroom sandwich! The owner is super kind and gives back to his regular customers. The prices are pretty decent too. Try them for breakfast!",4-star,positive
853,cafes_list,"I work near here and typically eat lunch here once each week. This place is a solid 4 star cafe. I enjoy their sandwiches, soups and chili. I've never been disappointed in their service or the quality of their food. They get pretty busy around noon and I see a ton of repeat customers who have a lot of other options just across the street. I think that's a pretty strong indicator that you can trust.",4-star,positive
854,cafes_list,"Ok I confess I didn't physically in the restaurant, but they brought the kitchen to my work place. Holiday treat from the management of the business building. Three chefs made breakfast from scratch to accommodate the whole building which has four floors. I ordered the Denver Omelette and was delicious. Waffles, pancakes and drinks also served. What a great morning!",4-star,positive
855,cafes_list,"Seriously....i prefer to go to potbelly....for 1/2 the price. I heard this place was awarded something, i can't imagine what. The sandwich was meh....ok.",2-star,negative
856,cafes_list,"My co-workers and I regularly order lunch from Empire Cafe and we love it! They make the ordering process very simple and deliver the food very quickly. I have not disliked a single thing I have ordered so far. Breakfast sandwich, BLT, salad, the list goes on and on. It's all good. You get a very high quality meal at an extremely reasonable price, especially considering how much food you get.",5-star,positive
857,cafes_list,"Tried this place this morning. I have been disappointed with some of the other places near this area for breakfast. I was pleasantly surprised, tried their omelette, it was fresh and tasted great. There coffee was much better than the diner I have been getting breakfast at. Food was served quick and the place was clean and had a huge tv to catch the morning news. Prices were very reasonable. I will be back.",4-star,positive
858,cafes_list,"This place replaced a great little sandwich shop in an office complex. I wish the other place could come back! One morning I ordered a bagel (untoasted) and it was somehow moist and chewy. No more Empire bagels for me! I've gotten coffee there a few times, and both times they had their flavored coffee and regular coffee carafes mixed up so that if you wanted regular coffee you ended up with flavored coffee and vice versa. I had a takeout salad from there for lunch one day when my employer ordered in lunch for us. The salad was big and tasty, but I'm sensitive to preservatives and ended up with a raging headache by the end of the day. I thought the chicken in my salad tasted a little salty as I ate it, so maybe it was the salad that gave me a headache, or maybe it was other things. Either way, I'll bring my lunch next time if my employer wants to order from them again for convenience. Now I walk across the street to Bruegger's Bagels if I want a quick sandwich or salad. They have much better food and prices.",2-star,negative
859,cafes_list,"OK, we just had a lunch staff meeting and ordered from Empire Cafe. Again, they did not disappoint. We ordered about 8 sandwiches with sides and everything was delivered as ordered and on time. The sandwiches and salads were all very good. I personally loved the home made potato chips (and my ""Empire"" sandwich was delicious too!). The potato salad was ""everything you wanted potato salad to be"" per my co-worker. Everyone gave the Empire Cafe a thumbs up as far as whether or not to order from there again. I think that says it all!",5-star,positive
860,cafes_list,"I was pleasantly surprised to find this place situated right next to the Paradise Tower elevators. They actually pull of the Italian café feel pretty well considering they are in a Vegas hotel. Great selection of sandwiches, desserts, a full coffee bar and gelato to boot. And the prices weren't that bad considering they were the closest place I could purchase food at after rolling out of bed - - their coffee is $2 (less than the Sbux down the hall) and a small gelato is only $3.",4-star,positive
861,cafes_list,"Located in HRH, its on the way back from the gym to our room at the Paradise tower, talk about super dangerous! After working out I negated my work out with a yummy, beautifully decorated, sweet and moist cupcake! The panini's aren't too bad either.",3-star,negative
862,cafes_list,"While staying at the HRH this unique coffee shop was a treat! The coffee drinks, delectable pastries and sandwiches made it the best option around for breakfast or a quick bite. Make sure not to leave without trying one of the empanadas! The only complaint was that the last time I was there they weren't offering the Açaí smoothie that they had initially. All in all though the baristas were attentive and pleasant. Where to get breakfast was always an easy decision :D",5-star,positive
863,cafes_list,"I LOVE this little cafe for the coffee and sandwiches. We come to Vegas about once a month and usually stay at HRH. They use Illy coffee, and I love it as a hot espresso, or the iced mocha. Deeeee-licious! They also have a fabulous little assortment of sandwiches that are premade and displayed behind glass. Turkey, roast beef, etc. My fave is the Turkey and Provalone. It is served on this yummy cranberry bread and the spread is strawberry cream cheese! I HAVE to get my hands on this little bite of heaven as often as I can! They do offer hot sandwiches, but I have never ordered any. I want to try the other sandwiches, they call my name from behind the glass... but I have fallen for the turkey on cranberry bread with the sweetness of strawberry cream cheese. The potato chips are pretty good too (bagged in your choice of flavors). One time I visited, they were having a barista competition making espresso. It was really fun to watch. I have always had a friendly experience here...",5-star,positive
864,cafes_list,"New place in Hard Rock, I thought I would check it out. I ordered a panini, and was given a cold sandwich. I then informed the clerk that a panini is supposed to be warm..and pressed. She was pretty rude about it and said, ""you know it would have been fine either way"" when I got the sandwich back thrown sloppily into a bag I took a bite.. and it was still cold in the middle. Big time fail. I will never go back. When I checked my reciept to see the name of the place for the review, i also noticed that I was overcharged..",1-star,negative
865,cafes_list,"While trying to find a reasonably priced restaurant close to us, we came across Felice on Yelp! And what a good decision we made to show up here. Since other yelpers mentioned the Happy Hour dubbed ""Reverse Happy Hour,"" we decided to call and check what time that starts. The time changes from 9pm to 10pm and runs till Midnight so cal and check. Their menu changes frequently but you can get a glass of wine for $5, beers from $2, and cocktails from $6. Hard to beat those prices.... Their food options are also very reasonably priced: $4-$6. I believe the Happy Hour menu is served at the bar upstairs, but you can still order from the regular priced menu. This place is a quaint little three story house which has been converted to a restaurant. Top floor has red painted walls, which look pretty cool. We sat at the bar upstairs (no elevator), and ordered wine and a Moscow mule. There was no dearth of vodka in the MM and the bartender was super friendly and attentive! For food we got the goat cheese, burger, tacos and calamari. I cannot say I did not enjoy each and every item. For the price you don't get better! Definitely a place worth trying late night if you are in the Cleveland area.",5-star,positive
866,cafes_list,"I've come here twice now for work events, and I am thoroughly impressed and excited to return on my own terms. To start with the space, it is gorgeous. Well decorated. Not expansive, but doesn't feel small, either, even with 40 people packed in to one room. The staff are exceedingly courteous and, even though our party was bigger than expected, still made room for everyone to sit. And now, most importantly: The food. I've tried multiple dishes here. The baked goat cheese is probably my favorite. It was delicious, perfectly seasoned, and came with fantastic bread. The calamari was similarly great, although I'm categorically not as big a fan of calamari. The roasted mushrooms were rich and juicy, and I couldn't get enough. The brussels sprouts melted in my mouth and could have been an entire entree on their own. For entrees, the macaroni and cheese (which they kindly made without chorizo as I don't eat sausage) was scrumptious, and came with a fantastic grape jam on top. The tofu dish (I forget the exact name) had a delicious spice crust that elevated it. For dessert, I've tried the banana bread pudding and the coffee-orange creme brulee. Both were fantastic. I dislike coffee and still found the coffee-orange creme brulee amazing. I am so excited to return, and we'll see how things are when I get some more choice of dish!",5-star,positive
